timestamp,cpu_overall,cpu_per_core,cpu_cores,memory_usage,memory_used,total_memory,disk_read,disk_write,net_receive,net_transmit,gpu_usage,gpu_memory_usage,total_gpu_memory,gpu_temp,gpu_power
2025-10-02T09:32:06.622567+00:00,5.0,10.0;0.0;0.0;9.1,4,24.9,1661,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:06.722678+00:00,5.0,10.0;10.0;0.0;0.0,4,24.9,1661,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:06.822782+00:00,7.7,20.0;10.0;0.0;0.0,4,24.9,1663,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:06.922888+00:00,2.6,0.0;10.0;10.0;0.0,4,24.9,1663,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:07.022985+00:00,7.3,11.1;0.0;9.1;0.0,4,24.9,1663,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:07.123099+00:00,7.5,10.0;0.0;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:07.223207+00:00,7.5,27.3;0.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:07.323308+00:00,5.1,10.0;18.2;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:07.423408+00:00,7.5,10.0;0.0;0.0;9.1,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:07.523518+00:00,2.5,0.0;0.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:07.623620+00:00,5.1,10.0;0.0;18.2;0.0,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:07.723723+00:00,7.5,11.1;18.2;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:07.823826+00:00,5.0,10.0;0.0;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:07.923949+00:00,2.6,9.1;0.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:08.024065+00:00,9.8,20.0;0.0;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:08.124206+00:00,2.6,0.0;0.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:08.224359+00:00,7.5,10.0;9.1;10.0;10.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:08.324533+00:00,7.5,10.0;0.0;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:08.424633+00:00,7.7,22.2;9.1;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:08.524782+00:00,2.5,0.0;0.0;0.0;9.1,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:08.624936+00:00,5.0,10.0;0.0;10.0;0.0,4,25.0,1667,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:08.725090+00:00,7.5,11.1;0.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:08.825248+00:00,2.6,18.2;10.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:08.925361+00:00,7.5,20.0;0.0;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:09.025518+00:00,2.6,0.0;9.1;0.0;10.0,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:09.125633+00:00,5.0,10.0;9.1;0.0;0.0,4,25.0,1667,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:09.225787+00:00,7.5,20.0;0.0;0.0;10.0,4,25.0,1667,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:09.325905+00:00,25.0,20.0;20.0;22.2;22.2,4,25.0,1667,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:09.426010+00:00,10.0,30.0;10.0;9.1;9.1,4,25.0,1668,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:09.526195+00:00,2.6,0.0;0.0;0.0;0.0,4,25.0,1668,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:09.626344+00:00,2.6,10.0;0.0;0.0;0.0,4,25.0,1669,7941,0.0,0.0,0.2,0.4,,,,,
2025-10-02T09:32:09.726496+00:00,10.0,11.1;9.1;9.1;18.2,4,25.0,1671,7941,0.0,0.0,0.6,1.3,,,,,
2025-10-02T09:32:09.826653+00:00,5.0,18.2;10.0;0.0;0.0,4,25.0,1671,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:09.926785+00:00,7.5,20.0;0.0;0.0;9.1,4,25.0,1671,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:10.026901+00:00,5.1,10.0;0.0;9.1;0.0,4,25.0,1671,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:10.127005+00:00,2.5,0.0;16.7;0.0;0.0,4,25.0,1671,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:10.227112+00:00,10.0,20.0;0.0;9.1;0.0,4,25.0,1671,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:10.327288+00:00,2.5,0.0;0.0;10.0;0.0,4,25.0,1671,7941,0.0,0.1,0.3,0.3,,,,,
2025-10-02T09:32:10.427400+00:00,5.1,20.0;9.1;10.0;0.0,4,25.0,1671,7941,0.0,0.0,0.3,0.9,,,,,
2025-10-02T09:32:10.527556+00:00,5.0,0.0;0.0;0.0;0.0,4,25.0,1671,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:10.627707+00:00,5.1,10.0;0.0;0.0;0.0,4,25.0,1671,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:10.727857+00:00,7.3,10.0;0.0;10.0;10.0,4,25.0,1671,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:10.827959+00:00,7.5,20.0;0.0;9.1;0.0,4,25.0,1672,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:10.928124+00:00,7.5,11.1;16.7;0.0;10.0,4,25.0,1673,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:11.031198+00:00,95.0,100.0;90.0;90.0;90.0,4,25.0,1673,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:11.135202+00:00,100.0,100.0;100.0;100.0;100.0,4,25.0,1673,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:11.236202+00:00,92.3,100.0;90.0;90.9;90.0,4,24.3,1612,7941,0.0,0.0,0.3,0.5,,,,,
2025-10-02T09:32:11.336308+00:00,20.0,30.0;20.0;11.1;20.0,4,24.3,1612,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:11.436408+00:00,5.0,0.0;0.0;10.0;9.1,4,24.3,1612,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:11.536513+00:00,5.0,10.0;0.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:11.636613+00:00,7.7,10.0;10.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:11.736726+00:00,5.0,10.0;10.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:11.837253+00:00,5.0,18.2;0.0;9.1;0.0,4,24.3,1612,7941,0.0,0.0,0.2,0.4,,,,,
2025-10-02T09:32:11.937351+00:00,5.0,10.0;9.1;10.0;0.0,4,24.3,1612,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:12.037476+00:00,25.6,22.2;20.0;30.0;20.0,4,24.3,1612,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:12.137575+00:00,7.3,10.0;0.0;0.0;10.0,4,24.3,1612,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:12.237686+00:00,5.0,10.0;0.0;0.0;18.2,4,24.3,1612,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:12.337806+00:00,2.6,10.0;0.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:12.437910+00:00,7.3,10.0;0.0;9.1;10.0,4,24.3,1612,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:12.538016+00:00,10.0,30.0;0.0;10.0;0.0,4,24.1,1597,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:12.638123+00:00,2.5,0.0;9.1;0.0;10.0,4,24.1,1597,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:12.738220+00:00,5.1,10.0;0.0;0.0;0.0,4,24.1,1597,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:12.838322+00:00,5.0,10.0;9.1;0.0;0.0,4,24.1,1597,7941,0.0,0.0,0.4,0.9,,,,,
2025-10-02T09:32:12.938440+00:00,7.5,11.1;0.0;10.0;10.0,4,24.1,1597,7941,0.0,0.0,0.4,0.8,,,,,
2025-10-02T09:32:13.038606+00:00,2.6,9.1;0.0;0.0;9.1,4,24.1,1597,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:13.138707+00:00,7.5,11.1;0.0;10.0;0.0,4,24.1,1597,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:13.238812+00:00,2.6,0.0;10.0;0.0;10.0,4,24.1,1598,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:13.338923+00:00,7.5,20.0;0.0;0.0;0.0,4,24.1,1598,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:13.439079+00:00,4.9,0.0;10.0;0.0;0.0,4,24.1,1598,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:13.539190+00:00,5.1,10.0;9.1;18.2;0.0,4,24.0,1589,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:13.639448+00:00,5.0,18.2;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:13.739601+00:00,5.1,10.0;10.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:13.839691+00:00,7.5,11.1;9.1;10.0;0.0,4,24.0,1590,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:13.939802+00:00,5.0,10.0;10.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:14.039900+00:00,7.7,11.1;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:14.140077+00:00,4.9,16.7;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:14.240185+00:00,5.1,10.0;10.0;18.2;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:14.340286+00:00,7.5,11.1;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:14.440439+00:00,2.6,9.1;9.1;0.0;9.1,4,24.0,1590,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:14.540592+00:00,7.3,0.0;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:14.640740+00:00,5.1,10.0;9.1;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:14.740860+00:00,25.0,30.0;22.2;27.3;30.0,4,24.0,1590,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:14.841116+00:00,5.0,10.0;10.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:14.941267+00:00,5.1,10.0;9.1;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:15.041418+00:00,5.0,20.0;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.0,0.0,,,,,
2025-10-02T09:32:15.141569+00:00,7.5,10.0;10.0;10.0;10.0,4,24.0,1590,7941,0.0,0.0,0.7,1.3,,,,,
2025-10-02T09:32:15.241720+00:00,5.0,10.0;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:15.341873+00:00,7.7,20.0;10.0;0.0;9.1,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:15.442027+00:00,2.5,0.0;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.2,0.3,0.6,,,,,
2025-10-02T09:32:15.542178+00:00,5.1,10.0;10.0;9.1;0.0,4,24.0,1590,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:15.642328+00:00,2.6,10.0;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:15.742480+00:00,9.8,22.2;0.0;0.0;9.1,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:15.842579+00:00,2.6,9.1;0.0;10.0;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:15.942677+00:00,7.5,10.0;0.0;10.0;0.0,4,24.0,1590,7941,0.0,0.0,0.0,0.0,,,,,
2025-10-02T09:32:16.042789+00:00,2.6,0.0;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.7,1.3,,,,,
2025-10-02T09:32:16.143335+00:00,5.0,10.0;0.0;10.0;0.0,4,24.0,1591,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:16.243484+00:00,7.5,10.0;10.0;0.0;10.0,4,24.0,1593,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:16.343664+00:00,2.6,0.0;0.0;0.0;0.0,4,24.0,1593,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:16.443820+00:00,7.5,0.0;27.3;10.0;10.0,4,24.0,1595,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:16.543926+00:00,5.1,18.2;0.0;0.0;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:16.644031+00:00,7.5,0.0;20.0;0.0;10.0,4,24.0,1590,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:16.744140+00:00,5.0,0.0;10.0;10.0;0.0,4,24.0,1590,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:16.844239+00:00,5.1,0.0;10.0;0.0;9.1,4,24.0,1591,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:16.944342+00:00,7.5,0.0;20.0;9.1;0.0,4,24.0,1591,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:17.044494+00:00,0.0,0.0;0.0;9.1;10.0,4,24.0,1591,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:17.144592+00:00,5.1,0.0;18.2;0.0;0.0,4,24.0,1591,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:17.244750+00:00,7.3,0.0;10.0;10.0;0.0,4,24.0,1591,7941,0.0,0.0,0.3,0.6,,,,,
2025-10-02T09:32:17.344844+00:00,5.1,0.0;11.1;0.0;9.1,4,24.0,1591,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:17.444959+00:00,25.6,20.0;30.0;30.0;25.0,4,24.0,1592,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:17.545112+00:00,10.0,0.0;11.1;0.0;9.1,4,24.0,1594,7941,0.0,0.0,0.4,0.8,,,,,
2025-10-02T09:32:17.645279+00:00,2.5,0.0;9.1;10.0;0.0,4,24.0,1594,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:17.745439+00:00,7.5,0.0;20.0;9.1;9.1,4,24.0,1595,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:17.845546+00:00,10.0,0.0;20.0;10.0;0.0,4,24.1,1595,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:17.945706+00:00,2.5,0.0;0.0;0.0;9.1,4,24.1,1595,7941,0.0,0.0,0.0,0.0,,,,,
2025-10-02T09:32:18.045797+00:00,7.5,0.0;10.0;10.0;10.0,4,24.1,1595,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:18.145904+00:00,5.0,0.0;0.0;0.0;20.0,4,24.1,1596,7941,0.0,0.0,0.4,0.8,,,,,
2025-10-02T09:32:18.246001+00:00,2.6,0.0;0.0;0.0;10.0,4,24.1,1596,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:18.346108+00:00,7.3,0.0;10.0;0.0;18.2,4,24.1,1597,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:18.446229+00:00,7.7,20.0;10.0;0.0;0.0,4,24.1,1599,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:18.546334+00:00,5.0,10.0;18.2;0.0;0.0,4,24.1,1601,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:18.646487+00:00,2.6,0.0;0.0;0.0;0.0,4,24.1,1601,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:18.746641+00:00,5.0,18.2;10.0;0.0;10.0,4,24.1,1601,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:18.846793+00:00,7.3,10.0;0.0;10.0;9.1,4,24.1,1601,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:18.946945+00:00,5.1,10.0;0.0;9.1;0.0,4,24.2,1605,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:19.047085+00:00,5.0,0.0;0.0;0.0;0.0,4,24.2,1605,7941,0.0,0.0,0.5,1.0,,,,,
2025-10-02T09:32:19.147240+00:00,7.5,20.0;10.0;0.0;9.1,4,24.2,1605,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:19.247391+00:00,2.6,10.0;0.0;0.0;0.0,4,24.2,1606,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:19.347545+00:00,7.7,10.0;20.0;0.0;9.1,4,24.2,1606,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:19.447694+00:00,7.5,18.2;0.0;0.0;0.0,4,24.2,1606,7941,0.0,0.0,0.5,1.1,,,,,
2025-10-02T09:32:19.547847+00:00,2.5,0.0;0.0;10.0;0.0,4,24.2,1606,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:19.647998+00:00,7.7,10.0;0.0;9.1;10.0,4,24.2,1606,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:19.748114+00:00,7.5,10.0;0.0;10.0;20.0,4,24.2,1607,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:19.848226+00:00,5.0,9.1;0.0;0.0;0.0,4,24.2,1607,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:19.948381+00:00,5.0,0.0;9.1;20.0;0.0,4,24.2,1607,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:20.048515+00:00,25.6,20.0;27.3;30.0;30.0,4,24.2,1607,7941,0.0,0.0,0.5,1.1,,,,,
2025-10-02T09:32:20.148605+00:00,7.5,0.0;0.0;11.1;10.0,4,24.2,1607,7941,0.0,0.0,0.2,0.4,,,,,
2025-10-02T09:32:20.248713+00:00,5.0,0.0;0.0;0.0;0.0,4,24.2,1608,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:20.348867+00:00,5.1,10.0;0.0;18.2;0.0,4,24.2,1609,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:20.448966+00:00,5.1,20.0;0.0;0.0;16.7,4,24.1,1598,7941,0.0,0.0,0.0,0.0,,,,,
2025-10-02T09:32:20.549120+00:00,7.5,10.0;0.0;0.0;0.0,4,24.1,1599,7941,0.0,0.1,0.7,1.3,,,,,
2025-10-02T09:32:20.649277+00:00,5.0,10.0;0.0;18.2;0.0,4,24.1,1600,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:20.749428+00:00,7.7,20.0;0.0;0.0;0.0,4,24.1,1602,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:20.849582+00:00,7.3,10.0;9.1;9.1;0.0,4,24.1,1602,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:20.949734+00:00,7.1,0.0;0.0;0.0;10.0,4,24.1,1602,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:21.049842+00:00,2.6,10.0;0.0;0.0;10.0,4,24.2,1606,7941,0.0,0.0,0.2,0.4,,,,,
2025-10-02T09:32:21.149994+00:00,7.5,20.0;10.0;0.0;0.0,4,24.2,1606,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:21.250149+00:00,7.5,18.2;10.0;0.0;0.0,4,24.3,1614,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:21.350304+00:00,2.5,0.0;0.0;0.0;9.1,4,24.3,1614,7941,0.0,0.0,0.2,0.4,,,,,
2025-10-02T09:32:21.450456+00:00,7.7,20.0;18.2;0.0;10.0,4,24.4,1622,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:21.550609+00:00,2.5,0.0;0.0;0.0;0.0,4,24.4,1622,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:21.650757+00:00,5.1,10.0;0.0;10.0;0.0,4,24.4,1622,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:21.750924+00:00,7.5,11.1;0.0;9.1;0.0,4,24.4,1622,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:21.851076+00:00,5.0,10.0;0.0;0.0;0.0,4,24.4,1622,7941,0.0,0.0,0.4,0.8,,,,,
2025-10-02T09:32:21.951233+00:00,5.1,10.0;0.0;9.1;0.0,4,24.4,1622,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:22.051388+00:00,5.0,10.0;0.0;0.0;0.0,4,24.4,1622,7941,0.0,0.0,0.5,0.9,,,,,
2025-10-02T09:32:22.151546+00:00,5.0,10.0;9.1;10.0;0.0,4,24.3,1613,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:22.251701+00:00,5.1,18.2;9.1;0.0;9.1,4,24.3,1613,7941,0.0,0.0,0.7,1.3,,,,,
2025-10-02T09:32:22.351819+00:00,5.0,10.0;0.0;0.0;0.0,4,24.3,1613,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:22.451920+00:00,5.1,10.0;0.0;0.0;10.0,4,24.3,1613,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:22.552089+00:00,5.0,10.0;0.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:22.652831+00:00,7.5,11.1;0.0;18.2;18.2,4,24.3,1612,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:22.752963+00:00,23.1,20.0;20.0;27.3;20.0,4,24.3,1612,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:22.853111+00:00,5.0,18.2;10.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:22.953271+00:00,7.5,10.0;0.0;9.1;0.0,4,24.3,1612,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:23.053430+00:00,5.0,11.1;0.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.6,1.2,,,,,
2025-10-02T09:32:23.153580+00:00,2.6,10.0;0.0;0.0;0.0,4,24.3,1612,7941,0.0,0.0,0.0,0.0,,,,,
2025-10-02T09:32:23.253736+00:00,7.5,10.0;10.0;10.0;0.0,4,24.3,1611,7941,0.0,0.0,0.7,1.3,,,,,
2025-10-02T09:32:23.353894+00:00,5.1,10.0;0.0;10.0;0.0,4,24.3,1611,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:23.454043+00:00,7.5,27.3;0.0;0.0;18.2,4,24.2,1611,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:23.554181+00:00,2.5,0.0;0.0;0.0;0.0,4,24.2,1611,7941,0.0,0.0,0.1,0.3,,,,,
2025-10-02T09:32:23.654260+00:00,10.0,20.0;0.0;10.0;10.0,4,24.3,1611,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:23.754412+00:00,2.6,0.0;9.1;0.0;0.0,4,24.3,1611,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:23.854562+00:00,5.0,10.0;10.0;10.0;0.0,4,24.3,1611,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:23.954716+00:00,5.1,10.0;0.0;0.0;10.0,4,24.3,1611,7941,0.0,0.0,0.6,1.2,,,,,
2025-10-02T09:32:24.054845+00:00,22.5,10.0;20.0;20.0;30.0,4,24.3,1613,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:24.154956+00:00,7.5,18.2;10.0;0.0;10.0,4,24.3,1613,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:24.255077+00:00,7.5,0.0;0.0;0.0;18.2,4,24.3,1615,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:24.355191+00:00,7.5,9.1;10.0;0.0;11.1,4,24.3,1615,7941,0.0,0.0,0.3,0.5,,,,,
2025-10-02T09:32:24.455330+00:00,9.8,20.0;0.0;9.1;0.0,4,24.3,1615,7941,0.0,0.0,0.7,1.3,,,,,
2025-10-02T09:32:24.555484+00:00,2.6,11.1;10.0;0.0;10.0,4,24.3,1615,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:24.655634+00:00,7.5,9.1;20.0;0.0;0.0,4,24.3,1615,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:24.755784+00:00,4.9,0.0;0.0;0.0;0.0,4,24.3,1616,7941,0.0,0.0,0.1,0.2,,,,,
2025-10-02T09:32:24.856508+00:00,5.0,0.0;10.0;10.0;0.0,4,24.3,1616,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:24.956649+00:00,7.7,0.0;20.0;9.1;10.0,4,24.3,1616,7941,0.0,0.0,0.6,1.2,,,,,
2025-10-02T09:32:25.056805+00:00,2.5,0.0;0.0;10.0;0.0,4,24.3,1615,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:25.156957+00:00,5.1,10.0;10.0;0.0;9.1,4,24.3,1615,7941,0.0,0.0,0.2,0.3,,,,,
2025-10-02T09:32:25.257107+00:00,7.3,0.0;11.1;9.1;0.0,4,24.3,1615,7941,0.0,0.0,0.3,0.7,,,,,
2025-10-02T09:32:25.357261+00:00,5.1,0.0;18.2;0.0;9.1,4,24.3,1616,7941,0.0,0.0,0.6,1.1,,,,,
2025-10-02T09:32:25.457415+00:00,7.5,0.0;0.0;20.0;0.0,4,24.3,1618,7941,0.0,0.0,0.4,0.7,,,,,
2025-10-02T09:32:25.557574+00:00,5.0,0.0;0.0;10.0;0.0,4,24.2,1609,7941,0.0,0.0,0.2,0.3,,,,,
